created_date_time,content
1515920408610,"{""status"":{""room_temp"":70}}"
1515920408822,"{""status"":{""operating_state"":""Pending_Heat""}}"
1515921090129,"{""status"":{""room_temp"":69}}"
1515921878975,"{""status"":{""room_temp"":70}}"
1515922806112,"{""status"":{""room_temp"":69}}"
1515923549388,"{""status"":{""room_temp"":70}}"
1515924010544,"{""status"":{""room_temp"":70}}"
1515924010598,"{""status"":{""operating_state"":""Off""}}"
1515924370151,"{""status"":{""room_temp"":69}}"
1515925159007,"{""status"":{""room_temp"":70}}"
1515925979553,"{""status"":{""room_temp"":69}}"
1515926904921,"{""status"":{""room_temp"":70}}"
1515927612619,"{""status"":{""room_temp"":70}}"
1515927612671,"{""status"":{""operating_state"":""Off""}}"
1515927649703,"{""status"":{""room_temp"":69}}"
1515928514451,"{""status"":{""room_temp"":70}}"
1515929320106,"{""status"":{""room_temp"":69}}"
1515930124170,"{""status"":{""room_temp"":70}}"
1515930929634,"{""status"":{""room_temp"":69}}"
1515931214523,"{""status"":{""room_temp"":69}}"
1515931214568,"{""status"":{""operating_state"":""Heating""}}"
1515931824769,"{""status"":{""room_temp"":70}}"
1515932615276,"{""status"":{""room_temp"":69}}"
1515933434403,"{""status"":{""room_temp"":70}}"
1515934270081,"{""status"":{""room_temp"":69}}"
1515934816430,"{""status"":{""room_temp"":69}}"
1515934816507,"{""status"":{""operating_state"":""Heating""}}"
1515934998243,"{""status"":{""room_temp"":70}}"
1515935834253,"{""status"":{""room_temp"":69}}"
1515936547296,"{""status"":{""room_temp"":70}}"
1515937565159,"{""status"":{""room_temp"":69}}"
1515938247872,"{""status"":{""room_temp"":70}}"
1515938418394,"{""status"":{""room_temp"":70}}"
1515938418505,"{""status"":{""operating_state"":""Pending_Heat""}}"
1515939311300,"{""status"":{""room_temp"":69}}"
1515939978823,"{""status"":{""room_temp"":70}}"
1515940920907,"{""status"":{""room_temp"":69}}"
1515941558099,"{""status"":{""room_temp"":70}}"
1515942020218,"{""status"":{""room_temp"":70}}"
1515942020268,"{""status"":{""operating_state"":""Off""}}"
1515942485012,"{""status"":{""room_temp"":69}}"
1515943137419,"{""status"":{""room_temp"":70}}"
1515943988315,"{""status"":{""room_temp"":69}}"
1515944579927,"{""status"":{""room_temp"":70}}"
1515945446325,"{""status"":{""room_temp"":69}}"
1515945622356,"{""status"":{""room_temp"":69}}"
1515945622529,"{""status"":{""operating_state"":""Heating""}}"
1515946007596,"{""status"":{""room_temp"":70}}"
1515946904352,"{""status"":{""room_temp"":69}}"
1515947450442,"{""status"":{""room_temp"":70}}"
1515948665732,"{""status"":{""room_temp"":69}}"
1515949223916,"{""status"":{""room_temp"":69}}"
1515949224044,"{""status"":{""operating_state"":""Heating""}}"
1515950351504,"{""status"":{""room_temp"":69}}"
1515953126082,"{""status"":{""zwave_signal"":0}}"
1515969935538,"{""status"":{""zwave_signal"":null}}"
1515969935574,"{""status"":{""battery"":100}}"
1515970235186,"{""status"":{""deviceDownTS"":null}}"
1515970535472,"{""status"":{""zwave_signal"":0}}"
1515991399299,"{""status"":{""zwave_signal"":null}}"
1515991399324,"{""status"":{""room_temp"":69}}"
1515991546518,"{""status"":{""deviceDownTS"":null}}"
1515992127540,"{""status"":{""room_temp"":70}}"
1515992447100,"{""status"":{""room_temp"":70}}"
1515992447271,"{""status"":{""operating_state"":""Off""}}"
1515993099993,"{""status"":{""room_temp"":69}}"
1515993721947,"{""status"":{""room_temp"":70}}"
1515994648996,"{""status"":{""room_temp"":69}}"
1515995240752,"{""status"":{""room_temp"":70}}"
1515996049244,"{""status"":{""room_temp"":70}}"
1515996049380,"{""status"":{""operating_state"":""Off""}}"
1515996744393,"{""status"":{""room_temp"":70}}"
1515997580368,"{""status"":{""room_temp"":69}}"
1515998399482,"{""status"":{""room_temp"":70}}"
1515999190028,"{""status"":{""room_temp"":69}}"
1515999651178,"{""status"":{""room_temp"":69}}"
1515999651229,"{""status"":{""operating_state"":""Heating""}}"
1515999842319,"{""status"":{""room_temp"":70}}"
1516000678433,"{""status"":{""room_temp"":69}}"
1516001330732,"{""status"":{""room_temp"":70}}"
1516002166769,"{""status"":{""room_temp"":69}}"
1516002895066,"{""status"":{""room_temp"":70}}"
1516003253494,"{""status"":{""room_temp"":70}}"
1516003253542,"{""status"":{""operating_state"":""Off""}}"
1516003776714,"{""status"":{""room_temp"":69}}"
1516004459376,"{""status"":{""room_temp"":70}}"
1516005189316,"{""status"":{""room_temp"":69}}"
1516005902300,"{""status"":{""room_temp"":70}}"
1516006677571,"{""status"":{""room_temp"":69}}"
1516006855488,"{""status"":{""room_temp"":69}}"
1516006855539,"{""status"":{""operating_state"":""Heating""}}"
1516007345022,"{""status"":{""room_temp"":70}}"
1516008256778,"{""status"":{""room_temp"":69}}"
1516008909083,"{""status"":{""room_temp"":70}}"
1516009775566,"{""status"":{""room_temp"":69}}"
1516010443215,"{""status"":{""room_temp"":70}}"
1516011248779,"{""status"":{""room_temp"":69}}"
1516011931465,"{""status"":{""room_temp"":70}}"
1516012676410,"{""status"":{""room_temp"":69}}"
1516013328737,"{""status"":{""room_temp"":70}}"
1516014059392,"{""status"":{""room_temp"":70}}"
1516014059438,"{""status"":{""operating_state"":""Off""}}"
1516014680391,"{""status"":{""room_temp"":70}}"
1516015531478,"{""status"":{""room_temp"":69}}"
1516016229323,"{""status"":{""room_temp"":70}}"
1516017080428,"{""status"":{""room_temp"":69}}"
1516017661302,"{""status"":{""room_temp"":69}}"
1516017661356,"{""status"":{""operating_state"":""Heating""}}"
1516017793551,"{""status"":{""room_temp"":70}}"
1516018659907,"{""status"":{""room_temp"":69}}"
1516019388314,"{""status"":{""room_temp"":70}}"
1516020375864,"{""status"":{""room_temp"":69}}"
1516020952366,"{""status"":{""room_temp"":70}}"
1516021263080,"{""status"":{""room_temp"":70}}"
1516021263125,"{""status"":{""operating_state"":""Off""}}"
1516021864108,"{""status"":{""room_temp"":69}}"
1516022516484,"{""status"":{""room_temp"":70}}"
1516023489039,"{""status"":{""room_temp"":69}}"
1516024110998,"{""status"":{""room_temp"":70}}"
1516024865152,"{""status"":{""room_temp"":70}}"
1516024865205,"{""status"":{""operating_state"":""Off""}}"
1516025023043,"{""status"":{""room_temp"":69}}"
1516025599626,"{""status"":{""room_temp"":70}}"
1516026557108,"{""status"":{""room_temp"":69}}"
1516027148646,"{""status"":{""room_temp"":70}}"
1516028075660,"{""status"":{""room_temp"":69}}"
1516028467221,"{""status"":{""room_temp"":69}}"
1516028467270,"{""status"":{""operating_state"":""Heating""}}"
1516028667335,"{""status"":{""room_temp"":70}}"
1516032369919,"{""status"":{""zwave_signal"":0}}"
1516061638437,"{""status"":{""zwave_signal"":null}}"
1516061638474,"{""status"":{""room_temp"":69}}"
1516061784278,"{""status"":{""deviceDownTS"":null}}"
1516064786024,"{""status"":{""zwave_signal"":0}}"
1516078174598,"{""status"":{""zwave_signal"":null}}"
1516078174627,"{""status"":{""room_temp"":70}}"
1516078292811,"{""status"":{""deviceDownTS"":null}}"
1516078893154,"{""status"":{""room_temp"":70}}"
1516078893303,"{""status"":{""operating_state"":""Off""}}"
1516079056304,"{""status"":{""room_temp"":69}}"
1516079678308,"{""status"":{""room_temp"":70}}"
1516080453524,"{""status"":{""room_temp"":69}}"
1516081090658,"{""status"":{""room_temp"":70}}"
1516081911340,"{""status"":{""room_temp"":69}}"
1516082472689,"{""status"":{""room_temp"":70}}"
1516083505919,"{""status"":{""room_temp"":69}}"
1516084082420,"{""status"":{""room_temp"":70}}"
1516085070364,"{""status"":{""room_temp"":69}}"
1516085662001,"{""status"":{""room_temp"":70}}"
1516086096961,"{""status"":{""room_temp"":70}}"
1516086097099,"{""status"":{""operating_state"":""Off""}}"
1516086483009,"{""status"":{""room_temp"":69}}"
1516087120183,"{""status"":{""room_temp"":70}}"
1516087910703,"{""status"":{""room_temp"":69}}"
1516088472042,"{""status"":{""room_temp"":70}}"
1516089338410,"{""status"":{""room_temp"":69}}"
1516089644758,"{""status"":{""room_temp"":69}}"
1516089644803,"{""status"":{""operating_state"":""Heating""}}"
1516089839074,"{""status"":{""room_temp"":70}}"
1516090902623,"{""status"":{""room_temp"":69}}"
1516091479054,"{""status"":{""room_temp"":70}}"
1516092451793,"{""status"":{""room_temp"":69}}"
1516093058673,"{""status"":{""room_temp"":70}}"
1516093246850,"{""status"":{""room_temp"":70}}"
1516093247072,"{""status"":{""operating_state"":""Pending_Heat""}}"
1516093955393,"{""status"":{""room_temp"":69}}"
1516094577433,"{""status"":{""room_temp"":70}}"
1516095458988,"{""status"":{""room_temp"":69}}"
1516096126512,"{""status"":{""room_temp"":70}}"
1516096848809,"{""status"":{""room_temp"":70}}"
1516096848858,"{""status"":{""operating_state"":""Off""}}"
1516096962470,"{""status"":{""room_temp"":69}}"
1516097690642,"{""status"":{""room_temp"":70}}"
1516098481128,"{""status"":{""room_temp"":69}}"
1516099118266,"{""status"":{""room_temp"":70}}"
1516099939141,"{""status"":{""room_temp"":69}}"
1516100450723,"{""status"":{""room_temp"":69}}"
1516100450772,"{""status"":{""operating_state"":""Heating""}}"
1516100561166,"{""status"":{""room_temp"":70}}"
1516101321309,"{""status"":{""room_temp"":69}}"
1516101958453,"{""status"":{""room_temp"":70}}"
1516102870374,"{""status"":{""room_temp"":69}}"
1516103583408,"{""status"":{""room_temp"":70}}"
1516104052638,"{""status"":{""room_temp"":70}}"
1516104052688,"{""status"":{""operating_state"":""Off""}}"
1516104556013,"{""status"":{""room_temp"":69}}"
1516105269053,"{""status"":{""room_temp"":70}}"
1516106165765,"{""status"":{""room_temp"":69}}"
1516106772543,"{""status"":{""room_temp"":70}}"
1516107654511,"{""status"":{""room_temp"":70}}"
1516107654557,"{""status"":{""operating_state"":""Off""}}"
1516107760416,"{""status"":{""room_temp"":69}}"
1516108336876,"{""status"":{""room_temp"":70}}"
1516109263942,"{""status"":{""room_temp"":69}}"
1516109885928,"{""status"":{""room_temp"":70}}"
1516110888900,"{""status"":{""room_temp"":69}}"
1516111256453,"{""status"":{""room_temp"":69}}"
1516111256497,"{""status"":{""operating_state"":""Heating""}}"
1516111404748,"{""status"":{""room_temp"":70}}"
1516112422802,"{""status"":{""room_temp"":69}}"
1516112923432,"{""status"":{""room_temp"":70}}"
1516115158744,"{""status"":{""zwave_signal"":0}}"
1516115161791,"{""status"":{""zwave_signal"":null}}"
1516115161805,"{""status"":{""operating_state"":""Off""}}"
1516115759059,"{""status"":{""zwave_signal"":0}}"
1516115762254,"{""status"":{""zwave_signal"":null}}"
1516115762268,"{""status"":{""operating_state"":""Off""}}"
1516116359344,"{""status"":{""zwave_signal"":0}}"
1516116659832,"{""status"":{""zwave_signal"":null}}"
1516116659841,"{""status"":{""battery"":100}}"
1516116659966,"{""status"":{""battery"":100}}"
1516116959548,"{""status"":{""deviceDownTS"":null}}"
1516117259791,"{""status"":{""room_temp"":70}}"
1516117260450,"{""status"":{""mode"":""off"",""source"":""physical"",""hold_until"":""2018-01-16T19:41:00.439Z""}}"
1516118763699,"{""status"":{""operating_state"":""Off""}}"
1516119063844,"{""status"":{""zwave_signal"":0}}"
1516120206214,"{""status"":{""zwave_signal"":null}}"
