created_date_time,content
1540853105983,"{""status"":{""mode"":""off"",""source"":""physical"",""hold_until"":""2018-10-30T02:45:05.972Z""}}"
1540853106048,"{""status"":{""heating_setpoint"":72,""source"":""physical"",""hold_until"":""2018-10-30T02:45:06.041Z""}}"
1540853106109,"{""status"":{""cooling_setpoint"":80,""source"":""physical"",""hold_until"":""2018-10-30T02:45:06.104Z""}}"
1540853106168,"{""status"":{""room_temp"":72}}"
1540853106223,"{""status"":{""operating_state"":""Off""}}"
1540853113511,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-10-30T02:45:13.503Z""}}"
1540853115617,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-10-30T02:45:15.610Z""}}"
1540853119528,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-10-30T02:45:19.523Z""}}"
1542310507405,"{""status"":{""room_temp"":71}}"
1542310507490,"{""status"":{""operating_state"":""Heating""}}"
1542311335817,"{""status"":{""heating_setpoint"":68,""source"":""physical"",""hold_until"":""2018-11-15T23:48:55.804Z""}}"
1542311336857,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542311647424,"{""status"":{""operating_state"":""Off""}}"
1542312040283,"{""status"":{""room_temp"":71}}"
1542312040387,"{""status"":{""operating_state"":""Off""}}"
1542315642935,"{""status"":{""room_temp"":71}}"
1542315643054,"{""status"":{""operating_state"":""Off""}}"
1542319245659,"{""status"":{""room_temp"":71}}"
1542319245757,"{""status"":{""operating_state"":""Off""}}"
1542320107419,"{""status"":{""room_temp"":70}}"
1542322848395,"{""status"":{""room_temp"":70}}"
1542322848497,"{""status"":{""operating_state"":""Off""}}"
1542326451078,"{""status"":{""room_temp"":70}}"
1542326451168,"{""status"":{""operating_state"":""Off""}}"
1542326886833,"{""status"":{""room_temp"":69}}"
1542330053548,"{""status"":{""room_temp"":69}}"
1542330053637,"{""status"":{""operating_state"":""Off""}}"
1542333656190,"{""status"":{""room_temp"":69}}"
1542333656296,"{""status"":{""operating_state"":""Off""}}"
1542334446878,"{""status"":{""room_temp"":68}}"
1542337258371,"{""status"":{""room_temp"":68}}"
1542337258480,"{""status"":{""operating_state"":""Off""}}"
1542340861448,"{""status"":{""room_temp"":68}}"
1542340861541,"{""status"":{""operating_state"":""Off""}}"
1542341346505,"{""status"":{""room_temp"":67}}"
1542341347580,"{""status"":{""operating_state"":""Heating""}}"
1542343386757,"{""status"":{""room_temp"":68}}"
1542343387805,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542343713388,"{""status"":{""operating_state"":""Off""}}"
1542344464043,"{""status"":{""room_temp"":68}}"
1542344464152,"{""status"":{""operating_state"":""Off""}}"
1542348066621,"{""status"":{""room_temp"":68}}"
1542348066710,"{""status"":{""operating_state"":""Off""}}"
1542350417153,"{""status"":{""room_temp"":67}}"
1542350418251,"{""status"":{""operating_state"":""Heating""}}"
1542351609184,"{""status"":{""battery"":100}}"
1542351669339,"{""status"":{""room_temp"":67}}"
1542351669448,"{""status"":{""operating_state"":""Heating""}}"
1542352593435,"{""status"":{""room_temp"":68}}"
1542352594469,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542352909516,"{""status"":{""operating_state"":""Off""}}"
1542355271798,"{""status"":{""room_temp"":68}}"
1542355271910,"{""status"":{""operating_state"":""Off""}}"
1542358874563,"{""status"":{""room_temp"":68}}"
1542358874653,"{""status"":{""operating_state"":""Off""}}"
1542359973137,"{""status"":{""room_temp"":67}}"
1542359974261,"{""status"":{""operating_state"":""Heating""}}"
1542362477123,"{""status"":{""room_temp"":67}}"
1542362477230,"{""status"":{""operating_state"":""Heating""}}"
1542362792899,"{""status"":{""operating_state"":""Off""}}"
1542366079618,"{""status"":{""room_temp"":68}}"
1542366079725,"{""status"":{""operating_state"":""Off""}}"
1542369682088,"{""status"":{""room_temp"":68}}"
1542369682223,"{""status"":{""operating_state"":""Off""}}"
1542369949074,"{""status"":{""room_temp"":67}}"
1542369950140,"{""status"":{""operating_state"":""Heating""}}"
1542372692915,"{""status"":{""room_temp"":68}}"
1542372693949,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542373008968,"{""status"":{""operating_state"":""Off""}}"
1542373284631,"{""status"":{""room_temp"":68}}"
1542373284739,"{""status"":{""operating_state"":""Off""}}"
1542376887516,"{""status"":{""room_temp"":68}}"
1542376887607,"{""status"":{""operating_state"":""Off""}}"
1542379788971,"{""status"":{""room_temp"":67}}"
1542379790087,"{""status"":{""operating_state"":""Heating""}}"
1542380489828,"{""status"":{""room_temp"":67}}"
1542380489917,"{""status"":{""operating_state"":""Heating""}}"
1542382668855,"{""status"":{""room_temp"":68}}"
1542382669945,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542382969084,"{""status"":{""operating_state"":""Off""}}"
1542384092270,"{""status"":{""room_temp"":68}}"
1542384092393,"{""status"":{""operating_state"":""Off""}}"
1542387694891,"{""status"":{""room_temp"":68}}"
1542387694994,"{""status"":{""operating_state"":""Off""}}"
1542390872208,"{""status"":{""room_temp"":67}}"
1542390873282,"{""status"":{""operating_state"":""Heating""}}"
1542391297567,"{""status"":{""room_temp"":67}}"
1542391297672,"{""status"":{""operating_state"":""Heating""}}"
1542393692112,"{""status"":{""room_temp"":68}}"
1542393693212,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542394008257,"{""status"":{""operating_state"":""Off""}}"
1542394900114,"{""status"":{""room_temp"":68}}"
1542394900223,"{""status"":{""operating_state"":""Off""}}"
1542396255623,"{""status"":{""battery"":100}}"
1542398502707,"{""status"":{""room_temp"":68}}"
1542398502817,"{""status"":{""operating_state"":""Off""}}"
1542402105148,"{""status"":{""room_temp"":68}}"
1542402105257,"{""status"":{""operating_state"":""Off""}}"
1542402376446,"{""status"":{""room_temp"":67}}"
1542402377494,"{""status"":{""operating_state"":""Heating""}}"
1542405151707,"{""status"":{""room_temp"":68}}"
1542405152790,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542405467791,"{""status"":{""operating_state"":""Off""}}"
1542405707843,"{""status"":{""room_temp"":68}}"
1542405707946,"{""status"":{""operating_state"":""Off""}}"
1542407945379,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:05.367Z""}}"
1542407948498,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:08.487Z""}}"
1542407962549,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:22.544Z""}}"
1542407965769,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:25.764Z""}}"
1542407966909,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:26.904Z""}}"
1542407969932,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:29.926Z""}}"
1542407982619,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:42.612Z""}}"
1542407985836,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:45.832Z""}}"
1542407986460,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:46.455Z""}}"
1542407993177,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:53.167Z""}}"
1542407996393,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:39:56.389Z""}}"
1542408026573,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:40:26.569Z""}}"
1542408029682,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":7895,""hold_until"":""2018-11-17T02:40:29.677Z""}}"
1542408806220,"{""status"":{""room_temp"":68}}"
1542409347093,"{""status"":{""room_temp"":68}}"
1542409347203,"{""status"":{""operating_state"":""Off""}}"
1542412949813,"{""status"":{""room_temp"":68}}"
1542412949923,"{""status"":{""operating_state"":""Off""}}"
1542414855010,"{""status"":{""room_temp"":67}}"
1542414856110,"{""status"":{""operating_state"":""Heating""}}"
1542416497094,"{""status"":{""room_temp"":67}}"
1542416497289,"{""status"":{""operating_state"":""Heating""}}"
1542417871778,"{""status"":{""room_temp"":68}}"
1542417872838,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542418187882,"{""status"":{""operating_state"":""Off""}}"
1542420153628,"{""status"":{""room_temp"":68}}"
1542420153714,"{""status"":{""operating_state"":""Off""}}"
1542423629525,"{""status"":{""room_temp"":68}}"
1542423629672,"{""status"":{""operating_state"":""Off""}}"
1542427285406,"{""status"":{""room_temp"":67}}"
1542427285495,"{""status"":{""operating_state"":""Heating""}}"
1542428731228,"{""status"":{""room_temp"":68}}"
1542428732281,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542429031216,"{""status"":{""operating_state"":""Off""}}"
1542430941379,"{""status"":{""room_temp"":68}}"
1542430941464,"{""status"":{""operating_state"":""Off""}}"
1542434416339,"{""status"":{""room_temp"":68}}"
1542434416428,"{""status"":{""operating_state"":""Off""}}"
1542436153995,"{""status"":{""room_temp"":67}}"
1542436154974,"{""status"":{""operating_state"":""Heating""}}"
1542438072250,"{""status"":{""room_temp"":67}}"
1542438072332,"{""status"":{""operating_state"":""Heating""}}"
1542439050708,"{""status"":{""room_temp"":68}}"
1542439051763,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542439366797,"{""status"":{""operating_state"":""Off""}}"
1542441728384,"{""status"":{""room_temp"":68}}"
1542441728470,"{""status"":{""operating_state"":""Off""}}"
1542445203361,"{""status"":{""room_temp"":68}}"
1542445203445,"{""status"":{""operating_state"":""Off""}}"
1542445993413,"{""status"":{""room_temp"":67}}"
1542445994490,"{""status"":{""operating_state"":""Heating""}}"
1542448859460,"{""status"":{""room_temp"":67}}"
1542448859542,"{""status"":{""operating_state"":""Heating""}}"
1542449129838,"{""status"":{""room_temp"":68}}"
1542449130921,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542449445957,"{""status"":{""operating_state"":""Off""}}"
1542452515314,"{""status"":{""room_temp"":68}}"
1542452515422,"{""status"":{""operating_state"":""Off""}}"
1542455883034,"{""status"":{""room_temp"":67}}"
1542455884131,"{""status"":{""operating_state"":""Heating""}}"
1542456171215,"{""status"":{""room_temp"":67}}"
1542456171317,"{""status"":{""operating_state"":""Heating""}}"
1542459329331,"{""status"":{""room_temp"":68}}"
1542459330393,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542459646332,"{""status"":{""operating_state"":""Off""}}"
1542459646356,"{""status"":{""room_temp"":68}}"
1542463302257,"{""status"":{""room_temp"":68}}"
1542463302371,"{""status"":{""operating_state"":""Off""}}"
1542466142613,"{""status"":{""room_temp"":67}}"
1542466143689,"{""status"":{""operating_state"":""Heating""}}"
1542466958437,"{""status"":{""room_temp"":67}}"
1542466958522,"{""status"":{""operating_state"":""Heating""}}"
1542469262273,"{""status"":{""room_temp"":68}}"
1542469263330,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542469572856,"{""status"":{""operating_state"":""Off""}}"
1542470434475,"{""status"":{""room_temp"":68}}"
1542470434712,"{""status"":{""operating_state"":""Off""}}"
1542474090284,"{""status"":{""room_temp"":68}}"
1542474090398,"{""status"":{""operating_state"":""Off""}}"
1542477745385,"{""status"":{""room_temp"":68}}"
1542477745475,"{""status"":{""operating_state"":""Off""}}"
1542481222730,"{""status"":{""room_temp"":68}}"
1542481222854,"{""status"":{""operating_state"":""Off""}}"
1542482704840,"{""status"":{""room_temp"":67}}"
1542482705894,"{""status"":{""operating_state"":""Heating""}}"
1542484877335,"{""status"":{""room_temp"":68}}"
1542484877457,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542485188265,"{""status"":{""operating_state"":""Off""}}"
1542488533283,"{""status"":{""room_temp"":68}}"
1542488533391,"{""status"":{""operating_state"":""Off""}}"
1542492009192,"{""status"":{""room_temp"":68}}"
1542492009281,"{""status"":{""operating_state"":""Off""}}"
1542492644765,"{""status"":{""room_temp"":67}}"
1542492645876,"{""status"":{""operating_state"":""Heating""}}"
1542495644855,"{""status"":{""room_temp"":68}}"
1542495645914,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542495961037,"{""status"":{""operating_state"":""Off""}}"
1542499320353,"{""status"":{""room_temp"":68}}"
1542499320437,"{""status"":{""operating_state"":""Off""}}"
1542501584742,"{""status"":{""room_temp"":67}}"
1542501585837,"{""status"":{""operating_state"":""Heating""}}"
1542502976058,"{""status"":{""room_temp"":67}}"
1542502976148,"{""status"":{""operating_state"":""Heating""}}"
1542504644025,"{""status"":{""room_temp"":68}}"
1542504645081,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542504960032,"{""status"":{""operating_state"":""Off""}}"
1542506452226,"{""status"":{""room_temp"":68}}"
1542506452314,"{""status"":{""operating_state"":""Off""}}"
1542510108001,"{""status"":{""room_temp"":68}}"
1542510108084,"{""status"":{""operating_state"":""Off""}}"
1542510780241,"{""status"":{""room_temp"":67}}"
1542510781320,"{""status"":{""operating_state"":""Heating""}}"
1542513764024,"{""status"":{""room_temp"":67}}"
1542513764110,"{""status"":{""operating_state"":""Heating""}}"
1542514184033,"{""status"":{""room_temp"":68}}"
1542514185108,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542514500080,"{""status"":{""operating_state"":""Off""}}"
1542517244593,"{""status"":{""room_temp"":68}}"
1542517244686,"{""status"":{""operating_state"":""Off""}}"
1542519540212,"{""status"":{""room_temp"":67}}"
1542519541272,"{""status"":{""operating_state"":""Heating""}}"
1542520900605,"{""status"":{""room_temp"":67}}"
1542520900689,"{""status"":{""operating_state"":""Heating""}}"
1542522900559,"{""status"":{""room_temp"":68}}"
1542522901620,"{""status"":{""operating_state"":""Pending_Heat""}}"
1542523210956,"{""status"":{""operating_state"":""Off""}}"
1542524555502,"{""status"":{""room_temp"":68}}"
1542524555594,"{""status"":{""operating_state"":""Off""}}"
1542527519181,"{""status"":{""room_temp"":67}}"
1542527520215,"{""status"":{""operating_state"":""Heating""}}"
