created_date_time,content
1545257050692,"{""status"":{""room_temp"":70}}"
1545257050741,"{""status"":{""operating_state"":""Off""}}"
1545257098337,"{""status"":{""room_temp"":69}}"
1545257341164,"{""status"":{""room_temp"":68}}"
1545257735784,"{""status"":{""room_temp"":67}}"
1545260422224,"{""status"":{""room_temp"":66}}"
1545260423230,"{""status"":{""operating_state"":""Heating""}}"
1545260838300,"{""status"":{""mode"":""auto"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:18.295Z""}}"
1545260838476,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:18.470Z""}}"
1545260838532,"{""status"":{""cooling_setpoint"":80,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:18.526Z""}}"
1545260838659,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:18.652Z""}}"
1545260841662,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:21.658Z""}}"
1545260842709,"{""status"":{""operating_state"":""Pending_Heat""}}"
1545260858191,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:38.186Z""}}"
1545260858272,"{""status"":{""heating_setpoint"":67,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:38.267Z""}}"
1545260858327,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:38.322Z""}}"
1545260861324,"{""status"":{""heating_setpoint"":67,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:41.317Z""}}"
1545260862329,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:42.324Z""}}"
1545260866064,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:46.059Z""}}"
1545260866121,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:46.116Z""}}"
1545260866172,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:46.167Z""}}"
1545260869181,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2018-12-20T03:07:49.173Z""}}"
1545261137160,"{""status"":{""operating_state"":""Off""}}"
1545261354519,"{""status"":{""room_temp"":66}}"
1545264255214,"{""status"":{""room_temp"":66}}"
1545264255264,"{""status"":{""operating_state"":""Off""}}"
1545267857636,"{""status"":{""room_temp"":66}}"
1545267857688,"{""status"":{""operating_state"":""Off""}}"
1545269957415,"{""status"":{""room_temp"":65}}"
1545271459647,"{""status"":{""room_temp"":65}}"
1545271459697,"{""status"":{""operating_state"":""Off""}}"
1545275061972,"{""status"":{""room_temp"":65}}"
1545275062022,"{""status"":{""operating_state"":""Off""}}"
1545278664023,"{""status"":{""room_temp"":65}}"
1545278664075,"{""status"":{""operating_state"":""Off""}}"
1545282266006,"{""status"":{""room_temp"":65}}"
1545282266059,"{""status"":{""operating_state"":""Off""}}"
1545283437766,"{""status"":{""room_temp"":64}}"
1545285868099,"{""status"":{""room_temp"":64}}"
1545285868155,"{""status"":{""operating_state"":""Off""}}"
1545289470074,"{""status"":{""room_temp"":64}}"
1545289470124,"{""status"":{""operating_state"":""Off""}}"
1545292802280,"{""status"":{""battery"":100}}"
1545293072741,"{""status"":{""room_temp"":64}}"
1545293072814,"{""status"":{""operating_state"":""Off""}}"
1545296675125,"{""status"":{""room_temp"":64}}"
1545296675176,"{""status"":{""operating_state"":""Off""}}"
1545300277242,"{""status"":{""room_temp"":64}}"
1545300277293,"{""status"":{""operating_state"":""Off""}}"
1545302566023,"{""status"":{""room_temp"":63}}"
1545303879275,"{""status"":{""room_temp"":63}}"
1545303879327,"{""status"":{""operating_state"":""Off""}}"
1545307481262,"{""status"":{""room_temp"":63}}"
1545307481313,"{""status"":{""operating_state"":""Off""}}"
1545311083375,"{""status"":{""room_temp"":63}}"
1545311083426,"{""status"":{""operating_state"":""Off""}}"
1545314685572,"{""status"":{""room_temp"":63}}"
1545314685622,"{""status"":{""operating_state"":""Off""}}"
1545317382746,"{""status"":{""room_temp"":62}}"
1545318287686,"{""status"":{""room_temp"":62}}"
1545318287738,"{""status"":{""operating_state"":""Off""}}"
1545321889666,"{""status"":{""room_temp"":62}}"
1545321889820,"{""status"":{""operating_state"":""Off""}}"
1545325491630,"{""status"":{""room_temp"":62}}"
1545325491678,"{""status"":{""operating_state"":""Off""}}"
1545329093467,"{""status"":{""room_temp"":62}}"
1545329093514,"{""status"":{""operating_state"":""Off""}}"
1545332695664,"{""status"":{""room_temp"":62}}"
1545332695715,"{""status"":{""operating_state"":""Off""}}"
1545336297943,"{""status"":{""room_temp"":62}}"
1545336297994,"{""status"":{""operating_state"":""Off""}}"
1545339900199,"{""status"":{""room_temp"":62}}"
1545339900247,"{""status"":{""operating_state"":""Off""}}"
1545343033376,"{""status"":{""battery"":100}}"
1545343202150,"{""status"":{""room_temp"":62}}"
1545343202198,"{""status"":{""operating_state"":""Off""}}"
1545346804131,"{""status"":{""room_temp"":62}}"
1545346804178,"{""status"":{""operating_state"":""Off""}}"
1545350406153,"{""status"":{""room_temp"":62}}"
1545350406197,"{""status"":{""operating_state"":""Off""}}"
1545354008059,"{""status"":{""room_temp"":62}}"
1545354008110,"{""status"":{""operating_state"":""Off""}}"
1545354500377,"{""status"":{""room_temp"":63}}"
1545355320444,"{""status"":{""heating_setpoint"":65,""source"":""physical"",""hold_until"":""2018-12-21T05:22:00.434Z""}}"
1545355321938,"{""status"":{""operating_state"":""Heating""}}"
1545355957819,"{""status"":{""room_temp"":64}}"
1545356398077,"{""status"":{""room_temp"":65}}"
1545356399176,"{""status"":{""operating_state"":""Pending_Heat""}}"
1545356698312,"{""status"":{""operating_state"":""Off""}}"
1545357609968,"{""status"":{""room_temp"":65}}"
1545357610019,"{""status"":{""operating_state"":""Off""}}"
1545361212095,"{""status"":{""room_temp"":65}}"
1545361212149,"{""status"":{""operating_state"":""Off""}}"
1545362456884,"{""status"":{""room_temp"":66}}"
1545364814332,"{""status"":{""room_temp"":66}}"
1545364814381,"{""status"":{""operating_state"":""Off""}}"
1545366347717,"{""status"":{""heating_setpoint"":70,""source"":""physical"",""hold_until"":""2018-12-21T08:25:47.711Z""}}"
1545366349205,"{""status"":{""operating_state"":""Heating""}}"
1545367344833,"{""status"":{""room_temp"":67}}"
1545368210102,"{""status"":{""room_temp"":68}}"
1545368416215,"{""status"":{""room_temp"":68}}"
1545368416265,"{""status"":{""operating_state"":""Heating""}}"
1545369803263,"{""status"":{""room_temp"":69}}"
1545369807864,"{""status"":{""heating_setpoint"":67,""source"":""physical"",""hold_until"":""2018-12-21T09:23:27.858Z""}}"
1545369808933,"{""status"":{""operating_state"":""Pending_Heat""}}"
1545370108066,"{""status"":{""operating_state"":""Off""}}"
1545371352955,"{""status"":{""room_temp"":68}}"
1545372018151,"{""status"":{""room_temp"":68}}"
1545372018202,"{""status"":{""operating_state"":""Off""}}"
1545372977151,"{""status"":{""room_temp"":67}}"
1545375011168,"{""status"":{""room_temp"":66}}"
1545375012185,"{""status"":{""operating_state"":""Heating""}}"
1545375620537,"{""status"":{""room_temp"":66}}"
1545375620585,"{""status"":{""operating_state"":""Heating""}}"
1545376088886,"{""status"":{""room_temp"":67}}"
1545376089962,"{""status"":{""operating_state"":""Pending_Heat""}}"
1545376388968,"{""status"":{""operating_state"":""Off""}}"
1545377730075,"{""status"":{""room_temp"":66}}"
1545377731092,"{""status"":{""operating_state"":""Heating""}}"
1545378701448,"{""status"":{""room_temp"":67}}"
1545378702530,"{""status"":{""operating_state"":""Pending_Heat""}}"
1545379001543,"{""status"":{""operating_state"":""Off""}}"
1545379223073,"{""status"":{""room_temp"":67}}"
1545379223117,"{""status"":{""operating_state"":""Off""}}"
1545380767831,"{""status"":{""room_temp"":66}}"
1545380768827,"{""status"":{""operating_state"":""Heating""}}"
1545381693724,"{""status"":{""room_temp"":67}}"
1545381694799,"{""status"":{""operating_state"":""Pending_Heat""}}"
1545381993808,"{""status"":{""operating_state"":""Off""}}"
1545382824931,"{""status"":{""room_temp"":67}}"
1545382824978,"{""status"":{""operating_state"":""Off""}}"
1545383517208,"{""status"":{""room_temp"":66}}"
1545383518226,"{""status"":{""operating_state"":""Heating""}}"
1545384443090,"{""status"":{""room_temp"":67}}"
1545384444174,"{""status"":{""operating_state"":""Pending_Heat""}}"
1545384686817,"{""status"":{""fan"":""on"",""source"":""physical"",""hold_until"":""2018-12-21T13:31:26.811Z""}}"
1545384692513,"{""status"":{""fan"":""auto"",""source"":""physical"",""hold_until"":""2018-12-21T13:31:32.508Z""}}"
1545384694274,"{""status"":{""mode"":""cool"",""source"":""physical"",""hold_until"":""2018-12-21T13:31:34.269Z""}}"
1545384704747,"{""status"":{""heating_setpoint"":66,""source"":""physical"",""hold_until"":""2018-12-21T13:31:44.742Z""}}"
1545384705865,"{""status"":{""cooling_setpoint"":76,""source"":""physical"",""hold_until"":""2018-12-21T13:31:45.860Z""}}"
1545384719415,"{""status"":{""heating_setpoint"":64,""source"":""physical"",""hold_until"":""2018-12-21T13:31:59.410Z""}}"
1545384720491,"{""status"":{""cooling_setpoint"":67,""source"":""physical"",""hold_until"":""2018-12-21T13:32:00.486Z""}}"
1545384743481,"{""status"":{""operating_state"":""Off""}}"
1545386427017,"{""status"":{""room_temp"":67}}"
1545386427061,"{""status"":{""operating_state"":""Off""}}"
1545386585531,"{""status"":{""room_temp"":66}}"
1545389317788,"{""status"":{""room_temp"":65}}"
1545390029089,"{""status"":{""room_temp"":65}}"
1545390029135,"{""status"":{""operating_state"":""Off""}}"
1545392353844,"{""status"":{""room_temp"":64}}"
1545393631434,"{""status"":{""room_temp"":64}}"
1545393631481,"{""status"":{""operating_state"":""Off""}}"
1545397233943,"{""status"":{""room_temp"":64}}"
1545397234084,"{""status"":{""operating_state"":""Off""}}"
1545397818968,"{""status"":{""room_temp"":63}}"
1545400835418,"{""status"":{""room_temp"":63}}"
1545400835463,"{""status"":{""operating_state"":""Off""}}"
1545403967261,"{""status"":{""room_temp"":62}}"
1545404437296,"{""status"":{""room_temp"":62}}"
1545404437346,"{""status"":{""operating_state"":""Off""}}"
1545405025562,"{""status"":{""cooling_setpoint"":68,""source"":""physical"",""hold_until"":""2018-12-21T19:10:25.553Z""}}"
1545405803956,"{""status"":{""cooling_setpoint"":72,""source"":""physical"",""hold_until"":""2018-12-21T19:23:23.950Z""}}"
1545406462739,"{""status"":{""mode"":""heat"",""source"":""physical"",""hold_until"":""2018-12-21T19:34:22.733Z""}}"
