created_date_time,content
1549152644530,"{""status"":{""room_temp"":69}}"
1549155164454,"{""status"":{""room_temp"":68}}"
1549155165559,"{""status"":{""operating_state"":""Heating""}}"
1549155853734,"{""status"":{""room_temp"":68}}"
1549155853836,"{""status"":{""operating_state"":""Heating""}}"
1549158644089,"{""status"":{""room_temp"":67}}"
1549159456275,"{""status"":{""room_temp"":67}}"
1549159456370,"{""status"":{""operating_state"":""Heating""}}"
1549163058410,"{""status"":{""room_temp"":67}}"
1549163058511,"{""status"":{""operating_state"":""Heating""}}"
1549164327703,"{""status"":{""room_temp"":66}}"
1549166660890,"{""status"":{""room_temp"":66}}"
1549166661000,"{""status"":{""operating_state"":""Heating""}}"
1549170263381,"{""status"":{""room_temp"":66}}"
1549170263674,"{""status"":{""operating_state"":""Heating""}}"
1549173865925,"{""status"":{""room_temp"":65}}"
1549173866026,"{""status"":{""operating_state"":""Heating""}}"
1549177462762,"{""status"":{""room_temp"":65}}"
1549177462863,"{""status"":{""operating_state"":""Heating""}}"
1549180064038,"{""status"":{""room_temp"":64}}"
1549181065093,"{""status"":{""room_temp"":64}}"
1549181065203,"{""status"":{""operating_state"":""Heating""}}"
1549184667711,"{""status"":{""room_temp"":64}}"
1549184667822,"{""status"":{""operating_state"":""Heating""}}"
1549188269912,"{""status"":{""room_temp"":64}}"
1549188270012,"{""status"":{""operating_state"":""Heating""}}"
1549191610136,"{""status"":{""room_temp"":64}}"
1549191610244,"{""status"":{""operating_state"":""Heating""}}"
1549195212358,"{""status"":{""room_temp"":64}}"
1549195212467,"{""status"":{""operating_state"":""Heating""}}"
1549196323139,"{""status"":{""room_temp"":63}}"
1549198814590,"{""status"":{""room_temp"":63}}"
1549198814701,"{""status"":{""operating_state"":""Heating""}}"
1549202416572,"{""status"":{""room_temp"":63}}"
1549202416677,"{""status"":{""operating_state"":""Heating""}}"
1549206019040,"{""status"":{""room_temp"":63}}"
1549206019142,"{""status"":{""operating_state"":""Heating""}}"
1549209621236,"{""status"":{""room_temp"":63}}"
1549209621337,"{""status"":{""operating_state"":""Heating""}}"
1549213166573,"{""status"":{""room_temp"":64}}"
