created_date_time,content
1500589884691,"{""status"":{""mode"":""off"",""source"":""physical""}}"
1500589884746,"{""status"":{""heating_setpoint"":62,""source"":""physical""}}"
1500589884797,"{""status"":{""cooling_setpoint"":74,""source"":""physical""}}"
1500589884868,"{""status"":{""room_temp"":74}}"
1500589884936,"{""status"":{""operating_state"":""Off""}}"
1500589913454,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":81,""hold_until"":""2017-07-21T02:31:53.438Z""}}"
1500589913566,"{""status"":{""cooling_setpoint"":65,""source"":""cloud"",""agent_id"":81,""hold_until"":""2017-07-21T02:31:53.556Z""}}"
1500589913681,"{""status"":{""fan"":""on"",""source"":""cloud"",""agent_id"":81,""hold_until"":""2017-07-21T02:31:53.671Z""}}"
1500589960527,"{""status"":{""mode"":""off"",""source"":""cloud"",""agent_id"":81,""hold_until"":""2017-07-21T02:32:40.518Z""}}"
1500589960627,"{""status"":{""fan"":""on"",""source"":""cloud"",""agent_id"":81,""hold_until"":""2017-07-21T02:32:40.620Z""}}"
1500590001724,"{""status"":{""fan"":""auto"",""source"":""physical"",""hold_until"":""2017-07-21T02:33:21.718Z""}}"
1521800623578,"{""status"":{""mode"":""off"",""source"":""physical""}}"
1521800628886,"{""status"":{""heating_setpoint"":70,""source"":""physical""}}"
1521800628980,"{""status"":{""cooling_setpoint"":78,""source"":""physical""}}"
1521800629076,"{""status"":{""room_temp"":78.5}}"
1521800629204,"{""status"":{""operating_state"":""Off""}}"
1521800680132,"{""status"":{""room_temp"":79}}"
1521801017664,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":7665,""hold_until"":""2018-03-23T14:30:17.647Z""}}"
1521801042156,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":7665,""hold_until"":""2018-03-23T14:30:42.147Z""}}"
1521801042264,"{""status"":{""heating_setpoint"":70,""source"":""cloud"",""agent_id"":7665,""hold_until"":""2018-03-23T14:30:42.258Z""}}"
1521801042437,"{""status"":{""cooling_setpoint"":78,""source"":""cloud"",""agent_id"":7665,""hold_until"":""2018-03-23T14:30:42.431Z""}}"
1521801042531,"{""status"":{""fan"":""auto"",""source"":""physical"",""hold_until"":""2018-03-23T14:30:42.525Z""}}"
1521801156975,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":7665,""hold_until"":""2018-03-23T14:32:36.969Z""}}"
1521802409153,"{""status"":{""room_temp"":78}}"
1521803045645,"{""status"":{""room_temp"":78}}"
1521803045759,"{""status"":{""operating_state"":""Off""}}"
1521806647728,"{""status"":{""room_temp"":77.5}}"
1521806647949,"{""status"":{""operating_state"":""Off""}}"
1521810249563,"{""status"":{""room_temp"":78}}"
1521810249832,"{""status"":{""operating_state"":""Off""}}"
1521812032266,"{""status"":{""room_temp"":79}}"
1521813851398,"{""status"":{""room_temp"":79.5}}"
1521813851527,"{""status"":{""operating_state"":""Off""}}"
1521815573301,"{""status"":{""room_temp"":80}}"
1521817453301,"{""status"":{""room_temp"":80}}"
1521817453414,"{""status"":{""operating_state"":""Off""}}"
1521819261782,"{""status"":{""room_temp"":79.5}}"
