created_date_time,content
1521378104773,"{""status"":{""room_temp"":48}}"
1521378104884,"{""status"":{""operating_state"":""Off""}}"
1521381706739,"{""status"":{""room_temp"":48}}"
1521381706792,"{""status"":{""operating_state"":""Off""}}"
1521384220122,"{""status"":{""room_temp"":47}}"
1521385308994,"{""status"":{""room_temp"":47}}"
1521385309105,"{""status"":{""operating_state"":""Off""}}"
1521385381973,"{""status"":{""zwave_signal"":null}}"
1521385381994,"{""status"":{""room_temp"":40}}"
1521385607902,"{""status"":{""deviceDownTS"":null}}"
1521388912402,"{""status"":{""room_temp"":40}}"
1521388912530,"{""status"":{""operating_state"":""Off""}}"
1521388913844,"{""status"":{""room_temp"":47}}"
1521388913954,"{""status"":{""operating_state"":""Off""}}"
1521388957581,"{""status"":{""battery"":100}}"
1521390350671,"{""status"":{""battery"":100}}"
1521392527511,"{""status"":{""room_temp"":47}}"
1521392527612,"{""status"":{""operating_state"":""Off""}}"
1521392819244,"{""status"":{""zwave_signal"":0}}"
1521393715278,"{""status"":{""zwave_signal"":null}}"
1521393715294,"{""status"":{""battery"":100}}"
1521394013138,"{""status"":{""deviceDownTS"":null}}"
1521394015565,"{""status"":{""room_temp"":40}}"
1521394015618,"{""status"":{""operating_state"":""Off""}}"
1521396121502,"{""status"":{""operating_state"":""Off""}}"
1521396122796,"{""status"":{""room_temp"":47}}"
1521396122907,"{""status"":{""operating_state"":""Off""}}"
1521396717081,"{""status"":{""room_temp"":40}}"
1521399865698,"{""status"":{""zwave_signal"":0}}"
1521399867064,"{""status"":{""room_temp"":47}}"
1521399867166,"{""status"":{""operating_state"":""Off""}}"
1521400758235,"{""status"":{""zwave_signal"":null}}"
1521400758305,"{""status"":{""battery"":100}}"
1521400758322,"{""status"":{""battery"":100}}"
1521400758358,"{""status"":{""battery"":100}}"
1521400758425,"{""status"":{""battery"":100}}"
1521401056083,"{""status"":{""deviceDownTS"":null}}"
1521401056208,"{""status"":{""room_temp"":40}}"
1521401056378,"{""status"":{""operating_state"":""Off""}}"
1521403296504,"{""status"":{""room_temp"":41}}"
1521403459025,"{""status"":{""room_temp"":47}}"
1521403459140,"{""status"":{""operating_state"":""Off""}}"
1521407066856,"{""status"":{""operating_state"":""Off""}}"
1521407068214,"{""status"":{""room_temp"":47}}"
1521407068273,"{""status"":{""operating_state"":""Off""}}"
1521407663480,"{""status"":{""zwave_signal"":0}}"
1521408365468,"{""status"":{""room_temp"":48}}"
1521408381898,"{""status"":{""fan"":""auto"",""source"":""physical"",""hold_until"":""2018-03-19T01:26:21.886Z""}}"
1521408863020,"{""status"":{""zwave_signal"":null}}"
1521408863063,"{""status"":{""battery"":100}}"
1521409160877,"{""status"":{""deviceDownTS"":null}}"
1521409160951,"{""status"":{""room_temp"":41}}"
1521409161004,"{""status"":{""operating_state"":""Off""}}"
1521410661884,"{""status"":{""room_temp"":41}}"
1521410661934,"{""status"":{""operating_state"":""Off""}}"
1521410663260,"{""status"":{""room_temp"":48}}"
1521410663372,"{""status"":{""operating_state"":""Off""}}"
1521413886595,"{""status"":{""room_temp"":42}}"
1521414264000,"{""status"":{""room_temp"":42}}"
1521414264050,"{""status"":{""operating_state"":""Off""}}"
1521414265426,"{""status"":{""room_temp"":48}}"
1521414265538,"{""status"":{""operating_state"":""Off""}}"
1521417866170,"{""status"":{""room_temp"":42}}"
1521417867668,"{""status"":{""operating_state"":""Off""}}"
1521417868944,"{""status"":{""room_temp"":48}}"
1521417869048,"{""status"":{""operating_state"":""Off""}}"
1521421468351,"{""status"":{""room_temp"":42}}"
1521421468409,"{""status"":{""operating_state"":""Off""}}"
1521421469737,"{""status"":{""room_temp"":48}}"
1521421469847,"{""status"":{""operating_state"":""Off""}}"
1521425070409,"{""status"":{""room_temp"":42}}"
1521425070461,"{""status"":{""operating_state"":""Off""}}"
1521425071776,"{""status"":{""room_temp"":48}}"
1521425071835,"{""status"":{""operating_state"":""Off""}}"
1521428672439,"{""status"":{""room_temp"":42}}"
1521428672488,"{""status"":{""operating_state"":""Off""}}"
