created_date_time,content
1547078596538,"{""status"":{""operating_state"":""Off""}}"
1547079123679,"{""status"":{""room_temp"":66}}"
1547079124701,"{""status"":{""operating_state"":""Heating""}}"
1547079988853,"{""status"":{""room_temp"":67}}"
1547079989934,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547080288814,"{""status"":{""operating_state"":""Off""}}"
1547081098549,"{""status"":{""room_temp"":66}}"
1547081099576,"{""status"":{""operating_state"":""Heating""}}"
1547081963815,"{""status"":{""room_temp"":67}}"
1547081964889,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547082198619,"{""status"":{""room_temp"":67}}"
1547082198726,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547082263748,"{""status"":{""operating_state"":""Off""}}"
1547083270744,"{""status"":{""room_temp"":66}}"
1547083271758,"{""status"":{""operating_state"":""Heating""}}"
1547084105534,"{""status"":{""room_temp"":67}}"
1547084106608,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547084405454,"{""status"":{""operating_state"":""Off""}}"
1547085503530,"{""status"":{""room_temp"":66}}"
1547085504557,"{""status"":{""operating_state"":""Heating""}}"
1547085800780,"{""status"":{""room_temp"":66}}"
1547085800831,"{""status"":{""operating_state"":""Heating""}}"
1547086307921,"{""status"":{""room_temp"":67}}"
1547086309002,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547086607852,"{""status"":{""operating_state"":""Off""}}"
1547087669238,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:34:29.231Z""}}"
1547087672237,"{""status"":{""mode"":""cool"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:34:32.231Z""}}"
1547087673599,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:34:33.591Z""}}"
1547087676603,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:34:36.597Z""}}"
1547087964018,"{""status"":{""room_temp"":66}}"
1547087965033,"{""status"":{""operating_state"":""Heating""}}"
1547088151607,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:31.602Z""}}"
1547088151671,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:31.666Z""}}"
1547088151726,"{""status"":{""cooling_setpoint"":83,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:31.721Z""}}"
1547088154729,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:34.724Z""}}"
1547088155786,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547088164832,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:44.827Z""}}"
1547088164945,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:44.941Z""}}"
1547088165060,"{""status"":{""cooling_setpoint"":83,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:45.053Z""}}"
1547088165172,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:45.166Z""}}"
1547088178341,"{""status"":{""mode"":""heat"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:58.337Z""}}"
1547088178454,"{""status"":{""heating_setpoint"":60,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:58.450Z""}}"
1547088178563,"{""status"":{""cooling_setpoint"":83,""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:58.558Z""}}"
1547088178674,"{""status"":{""fan"":""auto"",""source"":""cloud"",""agent_id"":8470,""hold_until"":""2019-01-10T06:42:58.670Z""}}"
1547088450194,"{""status"":{""operating_state"":""Off""}}"
1547089402714,"{""status"":{""room_temp"":66}}"
1547089402764,"{""status"":{""operating_state"":""Off""}}"
1547090865056,"{""status"":{""room_temp"":65}}"
1547093005286,"{""status"":{""room_temp"":65}}"
1547093005336,"{""status"":{""operating_state"":""Off""}}"
1547094492286,"{""status"":{""room_temp"":64}}"
1547096607454,"{""status"":{""room_temp"":64}}"
1547096607504,"{""status"":{""operating_state"":""Off""}}"
1547098544545,"{""status"":{""room_temp"":63}}"
1547100209494,"{""status"":{""room_temp"":63}}"
1547100209572,"{""status"":{""operating_state"":""Off""}}"
1547103386328,"{""status"":{""room_temp"":62}}"
1547103811658,"{""status"":{""room_temp"":62}}"
1547103811705,"{""status"":{""operating_state"":""Off""}}"
1547106898030,"{""status"":{""room_temp"":62}}"
1547107261922,"{""status"":{""battery"":100}}"
1547107442288,"{""status"":{""room_temp"":62}}"
1547107442342,"{""status"":{""operating_state"":""Off""}}"
1547107910091,"{""status"":{""room_temp"":61}}"
1547111044414,"{""status"":{""room_temp"":61}}"
1547111044524,"{""status"":{""operating_state"":""Off""}}"
1547113861126,"{""status"":{""room_temp"":60}}"
1547114646597,"{""status"":{""room_temp"":60}}"
1547114646646,"{""status"":{""operating_state"":""Off""}}"
1547118248567,"{""status"":{""room_temp"":60}}"
1547118248619,"{""status"":{""operating_state"":""Off""}}"
1547119417187,"{""status"":{""room_temp"":59}}"
1547119418214,"{""status"":{""operating_state"":""Heating""}}"
1547120130927,"{""status"":{""room_temp"":60}}"
1547120132002,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547120430878,"{""status"":{""operating_state"":""Off""}}"
1547121850612,"{""status"":{""room_temp"":60}}"
1547121850667,"{""status"":{""operating_state"":""Off""}}"
1547123168831,"{""status"":{""room_temp"":59}}"
1547123169847,"{""status"":{""operating_state"":""Heating""}}"
1547123988801,"{""status"":{""room_temp"":60}}"
1547123989880,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547124288746,"{""status"":{""operating_state"":""Off""}}"
1547125452886,"{""status"":{""room_temp"":60}}"
1547125452941,"{""status"":{""operating_state"":""Off""}}"
1547127254600,"{""status"":{""room_temp"":59}}"
1547127255614,"{""status"":{""operating_state"":""Heating""}}"
1547128059427,"{""status"":{""room_temp"":60}}"
1547128060507,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547128359369,"{""status"":{""operating_state"":""Off""}}"
1547129055005,"{""status"":{""room_temp"":60}}"
1547129055059,"{""status"":{""operating_state"":""Off""}}"
1547131051806,"{""status"":{""room_temp"":59}}"
1547131052822,"{""status"":{""operating_state"":""Heating""}}"
1547131826260,"{""status"":{""room_temp"":60}}"
1547131827331,"{""status"":{""operating_state"":""Pending_Heat""}}"
1547132126195,"{""status"":{""operating_state"":""Off""}}"
1547132657026,"{""status"":{""room_temp"":60}}"
1547132657075,"{""status"":{""operating_state"":""Off""}}"
